"","X186827","X119060","X2448023","X85017","X543372","X1185","X85034","X2931039","X85025","X2807496","X267890","X1106","X2211325","X2897348","X1706371","X403","X2162846","X1096778","X433","X2937911","X2066474","X2881384","X1769717","X1706373","X453228","X188709","X28256","X213121","X45404","X84642","X1775411","X1892251","X1783343","X1890438","X49546","X75787","X689704","X255474","X2934961","X75682"
"MM-0019-06",0.133567130617083,0.104835359409733,0.0877845921016246,0.0484243334955338,0.0474489872476158,0.0464783569595778,0.0456989374084943,0.0445345240417491,0.0343591975151179,0.0334695959922916,0.0314588821888913,0.0307056147789608,0.0295450599248447,0.0295673535533686,0.0226537563692254,0.021434037654796,0.0201813072212064,0.019689989946431,0.0180346880285358,0.0150267630723192,0.0148501289386304,0.0136003995704189,0.0101303105459581,0.00998497323692768,0.00961970070803707,0.00953952939007633,0.00810459141566685,0.00800427008730957,0.00734960911123449,0.00743020915282068,0.00630438091236675,0.00592024454395596,0.00519270055155294,0.00497705256794734,0.00401971271229858,0.00204243935168413,0.00194854887770873,0.00190053183165738,0.00175219345724875,0.00122872191056396
"MM-0020-01",0.133505754494271,0.105365431103663,0.0875151308245263,0.0481084078866568,0.047281480437411,0.0465682333784041,0.0459095245751505,0.0444320336465624,0.0341267823208223,0.0334680735175688,0.0315425897738646,0.0303955156804568,0.0296596033723058,0.0297594721263474,0.0228759651323473,0.0213942244695446,0.0200969931005565,0.0197393071374994,0.0178623411927446,0.0149463152325348,0.0148800902076916,0.0136798944366021,0.0100778905452621,0.0100817861349588,0.00963343917532491,0.00940961984002584,0.0082494423994566,0.00794664883667067,0.00744376362128352,0.00742145251665719,0.00628358618071428,0.00581151153838254,0.00522079848256157,0.0050377057668185,0.00409249404860138,0.00202924808744253,0.00198816732336865,0.00199737508083349,0.00173920372730022,0.00120940352855432
"MM-0020-06",0.133830891724252,0.105413899108298,0.0877031394670645,0.0480637085294554,0.0471474999050272,0.0465504745290278,0.0457404120257224,0.0444983161873207,0.0343831495081151,0.033503440251652,0.0314591032030802,0.0305130991762316,0.0297183068166667,0.0293808738842553,0.022756238598603,0.0215182396280342,0.0200672035301593,0.0196794908561634,0.0179863671136225,0.0149710723886751,0.0148526356640539,0.0136325139349373,0.0101539007023521,0.0101565078000639,0.00965035840144686,0.00932484363000367,0.00820751603923757,0.00790993445756353,0.00746970738680168,0.0073777140818286,0.00625852427841122,0.00588496442056508,0.00519184887175984,0.00497881174445377,0.00400152254506368,0.00204396460604146,0.0019977817322898,0.00189461515140906,0.00172031204724955,0.00121900440152582
"MM-0021-01",0.133495737603145,0.105059016977349,0.0876707694486385,0.0482020259527364,0.0472168004022438,0.0466993334797165,0.0457105317929245,0.0441799454567692,0.0342629618848241,0.0335799198516333,0.0315697736377245,0.0306675144493787,0.0297284210571488,0.0296654810582789,0.022656969138659,0.0215394265450876,0.0199780854367571,0.0197806827130287,0.0180734352436815,0.0149317995046336,0.0148963957552693,0.0136390262323902,0.0100560952739928,0.00998028118444495,0.00975641505210073,0.00953111846523674,0.00819221303473072,0.00794402917555039,0.00738472145831977,0.00746804543409646,0.00629471511425398,0.00587881046263045,0.00525370183749035,0.00497011422894568,0.00402065004144742,0.00202409314547651,0.00196651735105571,0.00190393496581571,0.00172047917365503,0.00121767440995539
"MM-0021-06",0.133755638946935,0.105319097638825,0.0877834060880569,0.0481182034303923,0.0473592527354439,0.0465403315637991,0.0456889939182643,0.0443789631671868,0.0343691612358943,0.0334116596383699,0.0313913029031789,0.0304046264791536,0.0297810145626957,0.0297441408236459,0.0228750900063658,0.0213284189958916,0.0200086633026471,0.0196832829459767,0.0178290606394717,0.0150408386790125,0.0148686261614721,0.013739317252331,0.0100932743515591,0.010021147697154,0.00958352529963965,0.00949032793720605,0.00823662080951229,0.00780345567715785,0.00742296731487458,0.00750846576475932,0.0062604315199963,0.00590060865981788,0.00522756162067782,0.00504035648396337,0.00409501106414774,0.00193931555046617,0.00193040102014643,0.00189069083963125,0.00179060497649603,0.00118522732660124
"MM-0022-01",0.133372162501274,0.105347632596484,0.0875748471402981,0.0481578152443072,0.0475410102939501,0.0466872509491742,0.0455923166482469,0.0443062511945697,0.0343421078811755,0.0334998043468168,0.0312653183780743,0.0306684103615996,0.0297483279038821,0.0296144758032181,0.0227192838068502,0.0215357177095373,0.0198794486981677,0.0199089926302963,0.0179886370419409,0.0149624942796315,0.0148111569946465,0.0137234579424038,0.0101480392174596,0.0101426127809462,0.00958610156962691,0.00950410208453544,0.00823853650213108,0.00793947955650337,0.00736186553652082,0.00738296834518407,0.00625969598690902,0.00582980162756919,0.00520093792940447,0.00497423347062218,0.00412228293801743,0.00207169287334034,0.00199270807520076,0.00189563515534983,0.00171957743735933,0.0011944189703397
"MM-0022-06",0.133658444881325,0.104827763102973,0.0875092801769049,0.0481788548978623,0.0475830117798503,0.046652604344238,0.0454529522911283,0.044567153431196,0.0342561997954378,0.0336484079517973,0.0315916339802639,0.0303194929916741,0.0298192396786908,0.0296631096638107,0.0229933310179358,0.0215124856217002,0.0200109291010416,0.0196779579468584,0.0178059909317138,0.0150569874554313,0.0149924643370369,0.0138198960620187,0.0101619928562552,0.0099540850303179,0.0095589805028661,0.00936461456597449,0.00822948563125914,0.00770055537676722,0.0073890919287155,0.00754601852530421,0.0063240621843545,0.00587479010071979,0.00514273151054196,0.00497863567857609,0.00419240953221536,0.00199225085313901,0.00193011747987038,0.00189108497615034,0.00179469858941311,0.00120443154336113
"MM-0023-01",0.134063563828999,0.10496149846379,0.0873676741161238,0.0478187894607415,0.04703512987417,0.0465455278073234,0.0458740841256344,0.0443649098272986,0.0344639857311737,0.0335199648019815,0.0315689635250164,0.0305697605171857,0.0297224008129913,0.0295905563834925,0.0229087103244558,0.0215632305144303,0.0201473842954026,0.0196388944029818,0.0180526874042646,0.0149965631564445,0.0148032407064491,0.0137829277759178,0.0101286890515793,0.0100201766419076,0.0096227916058059,0.00948131808875945,0.00817139183275608,0.0078132638458872,0.00743809978104936,0.00742772999445957,0.00628520172197713,0.00586263291844311,0.00520118867382281,0.00502601335035953,0.00406014179942463,0.00202173803548837,0.0019669263063709,0.00189841164497406,0.00174434624421144,0.00124696683742249
"MM-0023-06",0.133809002504633,0.105445277311583,0.0875569800247598,0.0481870437639764,0.0473049183393122,0.0465110054571144,0.0457977655838389,0.044205793075994,0.0342521008910221,0.0333786459299336,0.0314014032579832,0.03055018992085,0.0297555230852978,0.0296842744933056,0.0228489333821895,0.0215856845368691,0.0199929580756698,0.019907761346621,0.0178909361235639,0.0150225205866963,0.0149512719947042,0.0136789757091308,0.0100607535612987,0.0100520830977229,0.0096543727032696,0.00949378063877944,0.0081543825046632,0.00785242418622045,0.00744642030486858,0.00739552845344564,0.00619862750331363,0.0058491701235428,0.00516495745441221,0.00497194539568226,0.00398577440810892,0.00201795615308872,0.0019301205872995,0.00188149059593981,0.00170732737107021,0.0012342216411755
"MM-0024-01",0.133251590054587,0.105630513204568,0.0874048905614497,0.047991168970504,0.0471740232029789,0.0465032576045574,0.0457545660925837,0.0445774973210276,0.0344380874311529,0.0335632506558047,0.0314390160841669,0.0304841007457209,0.0297293818150194,0.02970441108029,0.0225042288800324,0.0214089607912106,0.0201918527381056,0.0197354910344299,0.0180757982347413,0.0149329298981065,0.0149475679150168,0.013650381298814,0.0100016403189538,0.0102044199061531,0.00971533792938362,0.00956379140137055,0.00804574294178504,0.00787396150804295,0.00743051570164105,0.00748260982064554,0.00629606939108863,0.00584659616595895,0.00525074277172572,0.00496788462142859,0.00411543540135505,0.00202004633362882,0.00195546684725961,0.00194125936025839,0.00173718818333169,0.0012278713008332
"MM-0024-06",0.133735180500717,0.104925851038796,0.0876397245491023,0.0480773698072969,0.0473914243981263,0.0466499536722443,0.0458106526264419,0.04433186613035,0.0341915079505077,0.0336547632222965,0.0315153387743107,0.0304875538302837,0.0297740346243788,0.0296610953747411,0.0227955977111482,0.0214686559587164,0.020191195951109,0.0196684269828865,0.0180445947615074,0.0150228088180247,0.014991835512104,0.0135916154505426,0.010013820893459,0.0100704793798993,0.00958661590569913,0.00955602032302136,0.00831557719322168,0.00785437711359762,0.00736522551399635,0.0072942135443245,0.0062063706046707,0.00584224539848102,0.00518840646495994,0.00498405819053191,0.00407676696100121,0.00201817528700356,0.0019758702837948,0.00189730384926425,0.00173526057804499,0.00122646736981107
"MM-0025-01",0.133412498076389,0.105129668633535,0.0874657482331486,0.048074206610792,0.0471594863325976,0.046545079114978,0.0453995254709115,0.0444434619033072,0.0345721773443368,0.033401932569095,0.0316310616727036,0.0304240673068752,0.0295857172716185,0.0298693781739588,0.0229110728813287,0.0214841551843337,0.0200842254679256,0.0196914642185314,0.0182036800121274,0.014930669600509,0.0148405182611012,0.0137328626323272,0.0101090084730775,0.0100200055583756,0.00964734174133341,0.00953651875722072,0.00824626360021958,0.00782823700729709,0.00748370959554779,0.00751299442554648,0.00632667170442304,0.00593505887973467,0.00523911350800108,0.00505192028095062,0.0041216962692275,0.00199538792638138,0.00200055583755762,0.00188686179168035,0.00169450065345366,0.00122422073641586
"MM-0025-06",0.133281906807556,0.105152167707524,0.0877547614870742,0.0481445191324402,0.0473223874703467,0.0464489107825165,0.0456634541388064,0.0444262835186746,0.034484297285254,0.0337067868955269,0.0312727881754851,0.0306169165967294,0.0296083535911872,0.0296114098427192,0.0228240864405733,0.0213864257199459,0.0200178362839404,0.0197928961711892,0.0179866515158091,0.0151308900843587,0.0148961699667052,0.013760466897434,0.00998232875364229,0.0100031112640595,0.0097152123697502,0.0095110547674162,0.00830261291168472,0.00787473769721227,0.00747314624591456,0.00751471126674902,0.00610822431174744,0.00583316167387229,0.00519196010247,0.00501347501300435,0.00404831077921578,0.00201651476077802,0.00199695475097357,0.00188387344429156,0.00181419090936319,0.00122677936492316
"MM-0026-01",0.133674888592433,0.105480416552342,0.0876891090233033,0.0481346919852781,0.0472476890617165,0.0464702802771549,0.0458911659239496,0.0441266214413443,0.0344488282100044,0.0333351467615326,0.0313786154239164,0.0306524556971606,0.0297981733258904,0.0297086845864911,0.0227328993720808,0.0214575862797599,0.0199331239217987,0.0198097319595432,0.0180199571715566,0.0150727421242025,0.0147802282711879,0.0136227880118204,0.0101287849400307,0.0101201120225559,0.00968094701951249,0.00940853856609867,0.00812652367391092,0.00784859609119494,0.00741692133506161,0.00738222966516231,0.00624331791130917,0.00588260338906077,0.00519350067333378,0.00500072537127971,0.00409085748346627,0.00200856884246513,0.00199910747794714,0.00189345557416291,0.00170541095436784,0.00120592975252224
"MM-0026-06",0.133773145114126,0.105307251222359,0.0879631226483138,0.0480282436118833,0.0469681883786367,0.0464009860123298,0.0459518230573894,0.0446832826300407,0.0342567234558874,0.0336098061624238,0.0317165766424533,0.0303775191641583,0.0296692826959588,0.0296516534332223,0.0228628543002754,0.0213099462000891,0.0200199440615828,0.0196160039980102,0.0178538442140376,0.0150300962174501,0.0147717891938751,0.0136657445795766,0.0102380027118405,0.00994290418342405,0.00973211952026944,0.0094799444141681,0.00816464811608333,0.00782356020661496,0.00730234722135992,0.00748170580746239,0.00622236325632411,0.00583988490390902,0.00523742401212893,0.00499291380286958,0.00394205644583332,0.00208945087912534,0.00195914763281158,0.0019522492256538,0.00172383529976262,0.00117732815492903
"MM-0027-01",0.133484103344092,0.105248873671188,0.0878141644607245,0.0482662041598579,0.0471596167814278,0.0464546164008272,0.0455778121938744,0.0442055157920797,0.0341967868771756,0.0334419882860381,0.031674151811979,0.0305245245515849,0.0298273496040687,0.0296470089416244,0.0227012256762419,0.0215505313113363,0.0201394634456236,0.019677762893646,0.0179529663015509,0.0148932219655638,0.0147303106768075,0.0136994877186942,0.0101648818750876,0.0101286003216964,0.00968219493438374,0.00956232352759141,0.00818682581226217,0.00797625052199196,0.00744483247526274,0.00740606101134474,0.00632970826074058,0.00584382000650222,0.00519751037403436,0.00498800218827565,0.00403721206852518,0.00204065952750035,0.00203816961697351,0.00192754644928088,0.00175574262292866,0.00121792194913042
"MM-0027-06",0.133356543377878,0.105499720737592,0.0876147386962314,0.0481873379138727,0.0472229022729946,0.0465207719300477,0.0457571720627371,0.0442405705219716,0.0342289866960873,0.0333964985687139,0.0317039670099422,0.030510080472086,0.0296309602917471,0.0298794879376657,0.0227733989573497,0.0215037353334245,0.0202038668570102,0.0197873578384772,0.0180444848588903,0.0151066655220617,0.0149302055943626,0.0134533472805564,0.0101541295332449,0.0100730533502481,0.00956486995486229,0.00950340043049863,0.00817279719190256,0.00778172383862342,0.00746854721018444,0.00747384630711234,0.00620471259287992,0.00577495583202711,0.00521060200920559,0.0049461770725033,0.00406016806615817,0.00197073414748659,0.00198186225103518,0.00195218730823893,0.00177254792238307,0.00119123698939227
"MM-0028-01",0.133415887238916,0.105173956334698,0.0874186164159309,0.0482615081190337,0.0473281846840055,0.0466160424484223,0.0456417737048463,0.0442752718653688,0.0342145886221024,0.0334396890911749,0.0314643649535711,0.0304093535922046,0.0296880273621808,0.0297148140126326,0.0226886755991217,0.0215942495949476,0.0202197117603345,0.0197444400480323,0.0181820129938215,0.0150483575573942,0.014956900279423,0.0135926944385556,0.0100419325879501,0.010024712598374,0.00973886077140961,0.0094713769333265,0.00811023242393931,0.00783165125924044,0.00751709944964913,0.00751327278529887,0.00622980956222195,0.00589306309939914,0.00525362748647083,0.00501943562823497,0.0041385374948053,0.00205989341974452,0.00194815482071695,0.00196154814594286,0.00176562293120959,0.00120118993954636
"MM-0028-06",0.133458786364663,0.105141727324119,0.0876616499481682,0.0482407351556988,0.0472156721369425,0.0466079286502834,0.0458181777374408,0.0444389191494256,0.0343008600289248,0.0334844567762171,0.0315472524944486,0.0305256963625167,0.0297478688648768,0.0296942134964644,0.0227625009994627,0.0214218181665154,0.0202410493727582,0.0195926259989367,0.0179528057198727,0.0151080191279635,0.0147685524833668,0.0136712475960291,0.00998866574178372,0.0101408646299603,0.00950296191661184,0.00952189910546331,0.00824013197116497,0.0078761171187979,0.00747282513399815,0.00750088022859291,0.00616650979192939,0.00582143212841378,0.00518949112266669,0.00501730297959132,0.00409464105610598,0.00207537562264776,0.00195579078193757,0.00189196544173448,0.00173310346859162,0.0012042649354803
"MM-0029-01",0.133151270365951,0.105145845965276,0.0881750347174683,0.0481040676485353,0.0473526708001643,0.0467284083426239,0.0456062028543301,0.0440797752003182,0.0342610884007798,0.0337052829229174,0.0312416466185512,0.0305489271813328,0.0296435021286861,0.0295929743579713,0.0229616119336815,0.02138791636513,0.0202021436814208,0.0194654161858379,0.0181117609091087,0.0151452917897262,0.0146155651612651,0.013745998526545,0.0101300030642648,0.0100745855092873,0.00966465859526278,0.00954078406060725,0.00820994777710407,0.00794997424713622,0.00751233855562293,0.00746996042534603,0.00634856990109596,0.0057300121918621,0.00525814801050978,0.00509108038153357,0.00403407201674262,0.00203904003755354,0.00196161845339384,0.00192087025120452,0.00174320808965908,0.00115724894217667
"MM-0029-06",0.133565532115323,0.105166216316716,0.0877132964790071,0.0484683970020741,0.0472983134600924,0.0466025434443095,0.045767949957444,0.0443516200203277,0.0343207979044267,0.033532478907922,0.0314459951907583,0.030568432534272,0.0295561780576283,0.0299057157258898,0.0225802986357289,0.0213622879430163,0.0200261120338465,0.0195584091491278,0.0179098804300222,0.0149673186411826,0.0147202459158631,0.0138459885801168,0.0101828668699439,0.0101258500871778,0.00962096234413347,0.00964079426857384,0.00819636910516704,0.00788814794615633,0.00750059908938414,0.00750555707049423,0.00618673409520976,0.00577935331399721,0.00511250485468984,0.00490922762917607,0.0040159646991745,0.00204434087772792,0.00196583951015147,0.00188981713313006,0.0018113157655536,0.00120809473049241
"MM-0030-01",0.133622324573286,0.105221742434959,0.0873346552125117,0.0480475109270817,0.0473306272372645,0.0467552022019598,0.0457165600132348,0.0442151801919522,0.0344914561370279,0.0334911756173232,0.0314191659693634,0.03057233212574,0.029851132748158,0.0297739298892547,0.022632905201123,0.0215400771549068,0.0201820740715877,0.0198564794057777,0.0178976366814279,0.0150085234833355,0.0150315404847476,0.0136553156086438,0.0100474006372832,0.00991409383743763,0.0096062414435496,0.00941491261931078,0.00814274377042459,0.00797539098932347,0.00730214369801694,0.00744599995684312,0.00612300189650501,0.00595900576144317,0.00518841573499759,0.00502250151648473,0.00407065260391816,0.00204371791705728,0.00194925230709475,0.00193870284811416,0.00173730408575751,0.00124579520143473
"MM-0030-06",0.133510918298815,0.105204217668141,0.0875511023175796,0.0481955108618266,0.0473569992275407,0.0465119327819224,0.0458337619171512,0.0444128805067978,0.0341843495307763,0.0333710487093072,0.0316158719210034,0.0305973550832058,0.0299166631371529,0.0297684235577902,0.0226912441838655,0.0214004505676467,0.0202094917701823,0.019607961776374,0.0180922877098296,0.0151769093156979,0.0149056409697894,0.0135866112432158,0.0100026420931832,0.0100374330148703,0.0096572539575934,0.00940565004568199,0.00817586659647976,0.00786627781508978,0.00738828080408375,0.00733937182721921,0.00623967617215153,0.00577277191878488,0.00526250506737338,0.00501291802048731,0.00399137588515164,0.0020309830805193,0.00196089702088867,0.00196140123714501,0.00180408576516834,0.00119297566248974
"MM-0031-01",0.133775110057824,0.104946591091651,0.0876726611297221,0.0479914649254367,0.0472103050566759,0.046818377365448,0.0456841052026649,0.0447735606765524,0.0342589008557717,0.033304149905064,0.0314000390310383,0.0306059406965423,0.0296695192389594,0.0294943108487957,0.0226326111872444,0.0213425383329003,0.0202346822043264,0.0198395198966648,0.0178976718309115,0.015025871540443,0.0149902907596712,0.013623126213655,0.00997286156812048,0.0101124891775125,0.00957230823306921,0.00954265758242611,0.00809786224199891,0.00793667052304826,0.0073894812429984,0.00752317872226182,0.0063199014088911,0.00591287884097224,0.00526541645147482,0.00498670033542972,0.00407292119288341,0.00204158207246188,0.00196988140817948,0.0018933288192464,0.00173105889481782,0.00124371001879312
"MM-0031-06",0.133440292062816,0.104855298754558,0.0878586835072095,0.0482779508126271,0.0469027671478445,0.0465286844485554,0.0457420466498316,0.0443423061338921,0.0342453474999079,0.0335749454633264,0.0312682385779946,0.0305356258518158,0.0297547179850285,0.0298758651174022,0.0229893054913212,0.0213014312551416,0.0199254290286538,0.0200383905439752,0.0180468299151561,0.0150959149678101,0.014894548788324,0.0137592037031732,0.0102565781665036,0.0100552119870176,0.00963528983223578,0.00936270878439494,0.00833377672092367,0.00790730607250001,0.00741780617277382,0.00738833795138562,0.00622188752143609,0.00596322202258412,0.00525925895608826,0.00501205332110948,0.0039978553683323,0.00195881816060999,0.00191379726682247,0.00191952719875906,0.00177054896840761,0.00117463604700181
"MM-0032-01",0.133768934721963,0.105200643374427,0.087517874297312,0.047947739866552,0.0472618481772729,0.0468983456372676,0.0458654970408386,0.044294163302388,0.0340388792289133,0.033476829094643,0.0316357514023677,0.030660060446712,0.0296969040614013,0.0294823122170947,0.0226895778557261,0.0212691603442294,0.0201265089115781,0.0196978266057787,0.0180417591717958,0.0150615397265659,0.0147792612023962,0.013729365590298,0.0100707751979961,0.0100923346589895,0.00967618692353511,0.00953880803255378,0.00819008826343054,0.00787923091887426,0.0074986813631997,0.00742196979268823,0.00628082250847838,0.00578094384311932,0.00515220979461354,0.00502385579428063,0.00408376301840476,0.0020677027241131,0.00199600498173964,0.00191778926278677,0.00178793111401245,0.00121134087814192
"MM-0032-06",0.133815428698466,0.10473454906998,0.0876741471728874,0.0482324370723514,0.047233561000914,0.0465318775782427,0.0457846503470593,0.0443473186275721,0.0342319615641133,0.033651470987822,0.0317008065113751,0.0305776498777265,0.0296729491391448,0.0296991947237112,0.0227966059827582,0.0215553442185609,0.0199497319862658,0.0197714163970062,0.0180623656843613,0.0150487550329768,0.0145400538497641,0.0137272126571647,0.00983669070968061,0.010035076451844,0.00982048020156609,0.00952174369488427,0.00819711360324087,0.00778490353975743,0.00742672850332238,0.00746764073808759,0.00632672973840871,0.00588287058765408,0.005180415236025,0.00496967863053627,0.00407192525257515,0.00206105031741719,0.0019753662030976,0.00186652422004298,0.00178624360842823,0.00126519156189018
"MM-0033-01",0.133148365053666,0.105380086057764,0.0881958897590973,0.0480214417303125,0.0471575525154654,0.046233191055579,0.0459697048450507,0.044508292256601,0.0342416888458224,0.0336895196559993,0.031499560496362,0.0307947708785825,0.0295356523479429,0.029593244962266,0.0226972493047492,0.0214417303125047,0.0201214196291468,0.0195685305316446,0.0179480183461273,0.0150878251373044,0.0148905704332476,0.0134521948905272,0.010072228337438,0.0101283811364031,0.00956325360835726,0.00951357997850356,0.00821126698712157,0.00797801689911286,0.00743952595519151,0.0074467250319819,0.00628479403801257,0.00591764112170255,0.0053424348861502,0.00486657591030526,0.00397173066525949,0.00201646140898891,0.00196534796377713,0.00187823913461338,0.00179904928991906,0.00124184074634269
"MM-0033-06",0.133795042051727,0.105275292139768,0.0877641379643645,0.0480713962298234,0.0474161886966005,0.0464797252089712,0.0456617061303102,0.0442875133051892,0.0344768302533165,0.033538782225099,0.0315093818667552,0.0304829957007452,0.0297893630582584,0.0293575757479725,0.0226617033573642,0.0214218003470936,0.020251220987557,0.0197754626759484,0.017958390756424,0.0151569229964772,0.0148895317722175,0.0135818896518012,0.0100222192203981,0.00996438348892862,0.00950288604261384,0.00948466382584948,0.0081437463530808,0.00786764015558604,0.00745130211603511,0.00743506057500601,0.00625972759370478,0.00592023977268181,0.00522343804901856,0.004918017850642,0.00408534177154015,0.00201315881731475,0.00199414433025629,0.00193313951761039,0.00176676275584884,0.00120623152277123
"MM-0034-01",0.13354913081663,0.105263824325789,0.0876902240802438,0.0479826092417779,0.0472092026770909,0.0464403545008008,0.0458963868187615,0.0444311181929333,0.034497883388321,0.0334884536021905,0.0313303099400217,0.0305812147801185,0.0296654851999258,0.0296989133815037,0.0227200207457321,0.0213251538962572,0.0201627648550281,0.0197206011805213,0.0179894265648694,0.0149874745616603,0.0148659175377409,0.0135667768446025,0.0102194002984225,0.0100684669937226,0.00963187468281214,0.00952297984888436,0.00822839754414293,0.00791488171995085,0.00737192701311094,0.007426121186275,0.00620903148428217,0.00587019128010689,0.00524619855732072,0.00500612343507994,0.00412584798686374,0.00205026180344027,0.00196365242389771,0.00186387436676388,0.00175295358243744,0.00123937515637805
"MM-0034-06",0.133262551965508,0.105409135905046,0.0876611015097348,0.0481788818343138,0.0471277640638208,0.046733534657006,0.0458939898811239,0.0443363499754691,0.0340844576261221,0.0335456453072724,0.0316790799129033,0.0305527790281522,0.0295869651757598,0.0297720313031643,0.0228253043229327,0.0215428538931841,0.0201307607856443,0.019772195163798,0.0179928614596898,0.0149942118640882,0.0148828830218214,0.0134944051232473,0.00993525577199082,0.0100894775448279,0.00967645235944854,0.0094759640547603,0.00813760823235823,0.00792458940862697,0.00737083685553372,0.00733469112752502,0.00635152732568843,0.00584934267788759,0.00525799856766528,0.00499389378168173,0.00401121192288526,0.00204295654705162,0.00196488177455283,0.00195090542638947,0.00173113940009658,0.00122702698013527
"MM-0035-01",0.133524307144151,0.105035471455702,0.0876278475670447,0.0481661098672085,0.0473224139637461,0.0465194276014424,0.0455973004718945,0.0443282085374257,0.0343719246089176,0.0334595080121232,0.0314968599498414,0.0306341164629011,0.0296929417498753,0.0296925682678464,0.022811908847976,0.02142479659235,0.0199794211402033,0.0199121943749872,0.0181568288387884,0.0150300372921806,0.0147316251510268,0.0136451659287284,0.010147506727345,0.0101803731458952,0.00957944056126879,0.00954097191228401,0.00816132929723754,0.00786665197637353,0.00743789460710624,0.00743976201725113,0.0062468604166939,0.0058270666161221,0.00518281011613424,0.0051036319259908,0.00408925473528528,0.00201082724402009,0.00197385252315122,0.00193314298199256,0.00170121064199693,0.00125228524316481
"MM-0035-06",0.133448904755371,0.105468341725993,0.0874884970460857,0.0479523805795072,0.0474103842012141,0.0464428253399648,0.0457064320194574,0.0443848051723886,0.034330636175058,0.0334754258093092,0.0314718776395513,0.0306044110742933,0.0297910760568674,0.0295915723648575,0.0226487757929165,0.0214762660398755,0.0200293535978244,0.0197348643596187,0.0181892214215217,0.015050612997223,0.0148528115551449,0.0135938275055672,0.00999629249964849,0.010090937595858,0.00962554246449702,0.00953259961821938,0.00820586602135507,0.00785043623559003,0.00749092104998861,0.00749841094968864,0.00624861904974281,0.00584075996607756,0.00523782304022519,0.00506317219721995,0.00411025268538438,0.00201171896943066,0.00198958972031693,0.00189766822399839,0.00176999947911152,0.00122732220084575
"MM-0036-01",0.133481732558647,0.105383304256043,0.0871418350760084,0.0481773421532524,0.0474528916724902,0.0467270560091644,0.0457387282500365,0.04433138276542,0.0344259422531241,0.033562973516002,0.0314450293762592,0.0305245755627477,0.029722554858424,0.0296304402179446,0.0228811381768089,0.021395529877349,0.0200442842865583,0.0197942588338287,0.0178854772611893,0.0149918308858312,0.01476812390181,0.0137513999001283,0.0100238736214836,0.00996361817996707,0.00964087064264852,0.00968727425852909,0.00811647723140791,0.00797380342735722,0.0073580897778375,0.00744466368806243,0.00625756223105815,0.0058094556717339,0.00523252713399494,0.00497626835972914,0.0041319995872156,0.00201959617772723,0.00195795555364708,0.00191917044186631,0.00177234109012483,0.00124112357698464
"MM-0036-06",0.133332568850079,0.105165661132286,0.0879222635202447,0.0480965083660747,0.0474003508022535,0.0464753260640532,0.0458818959375838,0.0441694534470311,0.0344022242640296,0.033653508476447,0.0316113825823002,0.0305320277870551,0.0298038574869429,0.0294541063979126,0.0225871355624709,0.0215283262546962,0.0201245438782331,0.0197494692813905,0.0180064474606494,0.0150435970466101,0.0147702942830509,0.0136584489494806,0.00998701811873094,0.00999944097161999,0.00961863275036707,0.00964538966428196,0.00808966624094505,0.00788468916827566,0.00752108182025374,0.00746804579445817,0.00629026378016902,0.00582870701513725,0.00516265097947028,0.00496292972917703,0.00408568519439615,0.00203065864532612,0.00196902218291504,0.00189352946151233,0.00174923324718563,0.00118924926310981
"MM-0037-01",0.133992476556483,0.10507301046643,0.0873179986643067,0.0481590918335081,0.0468981868422399,0.0468588245636363,0.0459692370671953,0.044200558681941,0.034136936118958,0.0335589666614621,0.0314648934397514,0.0307786777160956,0.0298221743460285,0.0294173989143884,0.0228950693497745,0.0213861820033038,0.0199776684672722,0.0197080368588377,0.0179879052838611,0.015021957591081,0.0147949684511337,0.0136836401185592,0.0100209800944957,0.00994028742335836,0.00963391768822714,0.00943120195341868,0.00827132681056641,0.00799644689831805,0.00746964840300675,0.00744537499786788,0.00636094422233914,0.0057980636383079,0.00527192118097332,0.00499310504086461,0.00406874753165711,0.00205471094310707,0.00196745789220246,0.00189398163880911,0.00182312953732266,0.00122810309243181
"MM-0037-06",0.133382761201394,0.105114998388791,0.0875288074522554,0.0477878409191138,0.0471381177064421,0.0467390269696263,0.0460277372428506,0.0443422993390114,0.0341410336013442,0.0336340923043604,0.0316980219246653,0.0305714857091458,0.0294733312199863,0.0297095545116902,0.0227189169882535,0.021516841716422,0.0201986196874866,0.0198877306233588,0.0179507869597757,0.014984241592241,0.0148580520704251,0.0136616531438657,0.0101314030266273,0.0101851099857393,0.00956071200581956,0.00950613176281959,0.0081979524985962,0.00790147261862033,0.00749539561070052,0.00749233911709252,0.00620075224674112,0.00589946930538126,0.00529035379350155,0.00497902808742969,0.00400444326842214,0.00203911787847905,0.00195397269939909,0.00191554820832711,0.00175355404710319,0.00119246914906345
