"merge_id_dyad","X1216932_CLR","X238834_CLR","X1155388_CLR","X2058152_CLR","X102684_CLR","X68892_CLR","X59310_CLR","X1316412_CLR","X2725997_CLR","X2697371_CLR","X571_CLR","X704125_CLR","X254785_CLR","X151276_CLR","X33043_CLR","X2598457_CLR","X2849865_CLR","X1259973_CLR","X1680_CLR","X2507159_CLR","X2742673_CLR","X1977566_CLR","X33038_CLR","X1912897_CLR","X1349_CLR","X29466_CLR","X1502_CLR","X36839_CLR","X2682455_CLR","X1329812_CLR","X1501_CLR","X1686399_CLR","X1338_CLR","X2850492_CLR","X197614_CLR","X1303_CLR","X1827481_CLR","X1328_CLR","X885040_CLR","X39778_CLR","X246787_CLR","X42895_CLR","X823_CLR","X182773_CLR","X400065_CLR","X1334_CLR","X2027919_CLR","X1343_CLR","X2742672_CLR","X332101_CLR","X376805_CLR","X299767_CLR","X1691_CLR","X2798729_CLR","X2715212_CLR","X371601_CLR","X2420308_CLR","X623_CLR","X2897413_CLR","X1839799_CLR","X550_CLR","X2781599_CLR","X360422_CLR","X2742639_CLR","X2912630_CLR","X576_CLR","X28116_CLR","X2912629_CLR","X2686210_CLR","X1940319_CLR","X2212991_CLR","X248315_CLR","X1302_CLR","X1463165_CLR","X333367_CLR","X137838_CLR","X2857061_CLR","X2565914_CLR","X2382163_CLR","X2985571_CLR","X1548_CLR","X2873296_CLR","X2500132_CLR","X564_CLR","X1156431_CLR","X158836_CLR","X2596949_CLR","X45634_CLR","X1314_CLR","X1322_CLR","X2860337_CLR","X2044467_CLR","X1307_CLR","X438033_CLR","X2785531_CLR","X1561_CLR","X84023_CLR","X2843318_CLR","X36745_CLR","X166486_CLR","X1519_CLR","X1310_CLR","X2894203_CLR","X1494_CLR","X2763062_CLR","X548_CLR","X84022_CLR","X2976431_CLR","X2587529_CLR","X2021971_CLR","X2972764_CLR","X674529_CLR","X1345_CLR","X820_CLR","X29341_CLR","X418240_CLR","X2912628_CLR","X2923088_CLR","X2755405_CLR","X2479767_CLR","X1443109_CLR","X2912631_CLR","X2850493_CLR","X2742643_CLR","X751585_CLR","X2478464_CLR","X290053_CLR","X211595_CLR","X113107_CLR","X61645_CLR","X223919_CLR","X1304_CLR","X2831966_CLR","X1814128_CLR","X1702238_CLR","X1340_CLR","X2020965_CLR","X1316411_CLR","X1346_CLR","X1520_CLR"
"MM-0021-01",1.4619706303209,1.43768671025454,1.14864316720444,1.00875311055931,0.950837757963608,0.912750422913206,0.888517235200468,0.864871181386062,0.823180097351174,0.810371761297606,0.801491471481159,0.808373416403525,0.800051752265617,0.701977266581415,0.691625736448576,0.690918954525627,0.656791304442977,0.624209848665936,0.645353435191106,0.618767002200102,0.61613833438872,0.609675715043875,0.608978316312771,0.587185430149803,0.587185430149803,0.541897148616107,0.487315852461992,0.500387934029344,0.499142894571961,0.465974064587429,0.443426204459176,0.430500347138339,0.41545994262272,0.377849851801929,0.334464359841351,0.32505643212264,0.318734945979051,0.254712316490816,0.242005156662264,0.208627774961562,0.179364608349179,0.140118165876909,0.146010017727247,0.138332650393062,0.141343861055151,0.141900498976565,0.124159184779138,0.138890966526152,0.142901667089559,0.142790475673421,0.104943221206708,0.0815749420629208,0.0502342008231889,0.0552229560744957,-0.0160786836778195,0.000211269301447103,-0.00596317789370104,-0.0252446506918993,-0.0347609794471548,-0.0256393615713097,-0.0323733937526534,-0.0517706977979966,-0.0309171149489176,-0.033301222038447,-0.0697621875910368,-0.0550178931827281,-0.0407550033873667,-0.0547468904710424,-0.0449052202018896,-0.063045693285738,-0.0544759611819279,-0.0862639833877434,-0.0772166671688206,-0.0959584744874711,-0.115490066937074,-0.129261394238195,-0.103611573065188,-0.134676702020182,-0.127802817550204,-0.162503808152867,-0.160242898304403,-0.211995893577443,-0.180470186668706,-0.204571485411632,-0.216445289126984,-0.258734888693323,-0.238180025413585,-0.241767180735737,-0.244384126946271,-0.263731567976632,-0.269256906437196,-0.281249280546718,-0.288925224418821,-0.272957499390327,-0.298906377664802,-0.284142160978223,-0.298733442082876,-0.31864328591679,-0.315297328758017,-0.31564900803015,-0.354194606177267,-0.352733418702679,-0.352003624837047,-0.348907929020531,-0.396571455357503,-0.372083511065657,-0.372083511065657,-0.393524994509339,-0.411363771953909,-0.421478621855367,-0.431696828271184,-0.440624573314727,-0.441820984225136,-0.461364267659826,-0.460550763445754,-0.443218608491774,-0.474471151995877,-0.495300899054175,-0.498463123677253,-0.517003878550509,-0.546915507063199,-0.528252104434868,-0.552694585160942,-0.593878883379263,-0.583250317520415,-0.586242608854276,-0.586012114442744,-0.627660293287515,-0.618571495969634,-0.621193979294058,-0.615955872079166,-0.666362159805983,-0.640232992750814,-0.647804160923537,-0.693962341936247,-0.716551904329839,-0.71497751408073,-0.703507106775419,-0.692679468123355,-0.717865792312835
"MM-0022-01",1.46413406293955,1.43697692897064,1.15287199980618,1.01611034459854,0.95947916631328,0.908827980802354,0.896314403052243,0.8625379083725,0.833065512783901,0.807786663706326,0.813159559116528,0.80978822114092,0.796368203140092,0.69303220735045,0.686217529477135,0.698659291889452,0.647517571651999,0.640700197720697,0.63510681075646,0.61322667504424,0.612306786448218,0.613118496766333,0.594831461873564,0.598241243541652,0.581298254774744,0.537232228101417,0.480876754300284,0.487583852636743,0.480320941409643,0.461992393914011,0.436761697737783,0.433336040766569,0.418595361648687,0.382877279046608,0.313665501360088,0.321371267899238,0.314395002413741,0.253355542139024,0.256219432017819,0.203859757401329,0.177200315306312,0.155041086554206,0.139093160085325,0.139701247668673,0.130365578067964,0.118815967646174,0.128171728739104,0.124034216784403,0.124298825385727,0.124739684185796,0.110087732684213,0.0911238268252204,0.0602951877767985,0.0499940996652128,-0.0113135234635973,0.00789282865274643,-0.00848951755251814,-0.0147534297289473,-0.0232008872191045,-0.0319264981925711,-0.00899321977442025,-0.0427071561443118,-0.0458386827117598,-0.0436455848665354,-0.0574055834935541,-0.0586755593230421,-0.0414572861763736,-0.0533946007043138,-0.0668631748426245,-0.0747954706958129,-0.0575113532329317,-0.0694289235240593,-0.0805156309153672,-0.0944668108722544,-0.115092957938273,-0.119584823997362,-0.102400736787703,-0.147546702788012,-0.15067659579694,-0.169901194433268,-0.17607478640255,-0.186128731055025,-0.186730379590109,-0.219644588258153,-0.214062486062602,-0.228766800844523,-0.204827673157313,-0.245603707218875,-0.241399611594358,-0.254451620297212,-0.278040385885178,-0.285054243792173,-0.284655916760419,-0.286383147642228,-0.290113501022134,-0.287447543698014,-0.305311157527747,-0.310746692041049,-0.308297044653847,-0.325433662514102,-0.352625246704582,-0.362621046053774,-0.336557247732763,-0.347240509306436,-0.370834940494718,-0.373587966938294,-0.387467947239474,-0.397225564575401,-0.40797996247549,-0.411590617819805,-0.441110234694968,-0.424026325546616,-0.442042056473841,-0.429995578749933,-0.464670300407944,-0.439714128053871,-0.469928857661412,-0.474572952804616,-0.497629665044591,-0.540589290897619,-0.565590593103038,-0.537678579143085,-0.565063305982989,-0.551277205083966,-0.574065220094009,-0.568936550261809,-0.595571425314973,-0.616069946863313,-0.606500495847162,-0.602661719539997,-0.635865177737143,-0.648391437556323,-0.643438102985874,-0.707393999000889,-0.692114248570156,-0.699322930167099,-0.691715285867875,-0.703753954536807,-0.71287903052806,-0.734916787804913
"MM-0023-01",1.47079093877333,1.44640023622214,1.15580671139559,1.0084546685139,0.962124632962312,0.915028291461006,0.891544056098406,0.852188790148502,0.834694083663951,0.805285340987147,0.817589089318253,0.807884074583388,0.780133310469225,0.68631389246156,0.683022367383255,0.663042402020103,0.663542254346875,0.638517949463941,0.63066156786474,0.61275573207093,0.614856573179742,0.597197026077293,0.601749973979053,0.574563072642784,0.586704774539114,0.543086651835119,0.493555719360276,0.495438604495727,0.482401174420991,0.458708606133607,0.445067055155441,0.437635029343078,0.41820019500297,0.402399304465176,0.327460637407866,0.322425412135523,0.306127180397143,0.250163854240549,0.246516852090581,0.196623087312521,0.187743197825265,0.154365884629603,0.144566725356467,0.137980196222154,0.133204711524694,0.121790214800848,0.130266489353636,0.125609542098456,0.128173546455615,0.119209770001896,0.124986973984961,0.0832596187918915,0.0685426497111985,0.0418321059176003,-0.0100802608165207,-0.0133825084512429,0.00486584981898108,-0.0220017034883648,-0.0187607931975373,-0.0345234168644906,-0.0186709176750766,-0.0238970964471523,-0.0439725950103247,-0.0268828484955996,-0.0595790427430813,-0.0320611475980437,-0.0396497554434827,-0.0441569607925585,-0.0670028422850253,-0.0592982096029262,-0.0554680400365593,-0.0776230824424342,-0.0747672975410749,-0.0698365081085957,-0.089224919274498,-0.111163107155768,-0.125760456865595,-0.14842202349394,-0.139356517048705,-0.138343037687607,-0.197386151428183,-0.174965831760433,-0.20093855303255,-0.212435425871,-0.225280747138806,-0.219880987476085,-0.220980613714007,-0.242893508748691,-0.272569276894806,-0.254772148336932,-0.279661092933894,-0.273960420175037,-0.260249738205231,-0.28024462565746,-0.293051004050555,-0.298386247010185,-0.294234156105279,-0.309984392205748,-0.320016506318891,-0.315531922110609,-0.343492051284627,-0.344736451644315,-0.341256025508265,-0.368169118665643,-0.363590705479127,-0.373024737712487,-0.358780569622365,-0.398319555416737,-0.411543762944677,-0.439897221617195,-0.422115959107483,-0.449391616983496,-0.430220825843125,-0.44003417977669,-0.458139850239111,-0.430627798649395,-0.496813990335991,-0.492185691648827,-0.496958970401485,-0.544466790531426,-0.551944887188833,-0.556089493628306,-0.551638561562299,-0.591631395082153,-0.584168081360477,-0.604625882894717,-0.620084656284576,-0.604787368563213,-0.597706553655109,-0.633789155423998,-0.631962064142531,-0.652923676775608,-0.651907416525542,-0.669153639248202,-0.700291365598496,-0.695859127157487,-0.694444949796116,-0.707782037327654,-0.724206916995056,-0.712987110552854
"MM-0024-01",1.47533478081046,1.43553300356018,1.14583150724281,1.01195001623707,0.961803113861323,0.90558676320928,0.911303194831503,0.86346053702644,0.834713831826392,0.818054086585219,0.811914075482217,0.804909514498656,0.795562681470954,0.68963006130341,0.70009249999671,0.681398923046533,0.657968671238147,0.631930166112006,0.646004020539372,0.601232750961454,0.612990675955067,0.605111339297586,0.620394112008268,0.591981677133993,0.578158748302962,0.521605321301396,0.506767023157995,0.509085595956469,0.484515717844103,0.451899936016116,0.4284791969392,0.425563010046779,0.413914359718122,0.383712457201607,0.326004139580959,0.325670342637666,0.308157546605566,0.238031530521446,0.234746256531752,0.190643444205817,0.168622079149277,0.150357331210206,0.160516400046109,0.152609136916994,0.134720527473597,0.12579068867228,0.124294598627838,0.107411348104382,0.150224714009561,0.12579068867228,0.12361381706434,0.0780532455441225,0.0488350837812286,0.0382108138610002,-0.00204886042470065,-0.00390386172954393,-0.0140120264829768,-0.000814101817444346,-0.0302418005139922,-0.0337427588956967,-0.0297653453314695,-0.0491647512965399,-0.0346996967677651,-0.0412633959908861,-0.0595798169637138,-0.0717590326845379,-0.0780713460029263,-0.0704351867192274,-0.0564765070007356,-0.0653217735157003,-0.0779047209921266,-0.0679576893746914,-0.0704351867192274,-0.0784046793393465,-0.111967151526375,-0.100824497455043,-0.137280539416032,-0.137103751649285,-0.134455678780477,-0.169074865454023,-0.191780040181375,-0.187866870182761,-0.192340316599058,-0.200970764164544,-0.236062083975815,-0.214248652712953,-0.208346684129268,-0.229060888516832,-0.26960030022835,-0.242326787315142,-0.287725223648971,-0.285467191282387,-0.283828182515557,-0.273847449903139,-0.283623495174754,-0.309749799766975,-0.298884669897871,-0.297638563817622,-0.321371694972959,-0.302632331998109,-0.350921995656593,-0.35114093380744,-0.329695294411064,-0.378442596232919,-0.369928092631566,-0.383857771920694,-0.384310363012377,-0.408827572245306,-0.410452645150819,-0.411382445310786,-0.420963077069225,-0.445444394773321,-0.428031909519951,-0.476975786140986,-0.462675739698338,-0.456331160094562,-0.428978207201166,-0.504926743342039,-0.480458376725524,-0.522703844240143,-0.547441947857419,-0.54451524628717,-0.568172263516863,-0.569260995252058,-0.574722505277581,-0.601642404755099,-0.624978694248364,-0.614951393500365,-0.599675283142834,-0.613527094726614,-0.633654283653915,-0.60248664288038,-0.635980542335989,-0.648577750080646,-0.738272827891993,-0.707471853598538,-0.654194911930788,-0.67971799081637,-0.691958045710869,-0.728964463458241
"MM-0025-01",1.46865883429464,1.44865841544115,1.16864870663691,1.01966280992279,0.959124682904715,0.906807640046177,0.884218382796977,0.860070368111534,0.83268642575332,0.812129899218589,0.80395922053862,0.798218951248649,0.78988496751608,0.700372576488755,0.693364690514306,0.683244393166507,0.655966503084912,0.631387262752469,0.63703955001429,0.608163076088146,0.608511103933886,0.600183303424505,0.605607164153602,0.591254672680205,0.565616073488895,0.520734960991281,0.478445087925195,0.498390166286436,0.483320896491001,0.461928995926362,0.452957906115531,0.42010484304281,0.419194191864329,0.389678839516304,0.329892973684593,0.33760264127572,0.302076713636841,0.254062327893602,0.240580099706685,0.184490633055641,0.172813359928291,0.162901582980886,0.163173211394887,0.153622040410545,0.141206375337766,0.118083416740268,0.134427947415279,0.13116164802495,0.113527167757109,0.128728329089159,0.12732179315471,0.0948978600341315,0.0578730475883722,0.0488808172562294,-0.00812835488053398,-0.0362409057151121,-0.0104949652794399,-0.015028651801468,-0.0335921898966172,-0.0286446782928591,-0.0332615931665128,-0.0357989655908044,-0.0349156708441853,-0.0387858586793,-0.0518331583456009,-0.0675583537000168,-0.0618732900654075,-0.0527315301073141,-0.0563331096897937,-0.0635754181359385,-0.0505992134921902,-0.0611932492367524,-0.102364651420145,-0.109711526509458,-0.118071780625502,-0.104137177733565,-0.114719287064101,-0.130987646093601,-0.150741677802251,-0.146537393137727,-0.180421924840469,-0.183362163455948,-0.207593993732207,-0.198844346009191,-0.228267934404631,-0.19962478309355,-0.221861078532889,-0.268710604341223,-0.262178720927086,-0.252254449259816,-0.270245524059306,-0.287997469517756,-0.288281802758227,-0.285300328270248,-0.3008731838778,-0.286860944320834,-0.286009397292369,-0.311148981656466,-0.319622370557093,-0.311876624852363,-0.348799790135192,-0.340376154284519,-0.335892512040073,-0.358972200026749,-0.38965325544269,-0.393752914290939,-0.402003000748713,-0.409037402257396,-0.394543240736883,-0.388709562387441,-0.421143110581799,-0.42913206641648,-0.421143110581799,-0.45332144994314,-0.44513768819338,-0.470404317795406,-0.47262445362322,-0.506885695261827,-0.480347825062168,-0.527081181033142,-0.555277849475755,-0.55713658607038,-0.522038850882737,-0.571943341449402,-0.607891469735448,-0.550830927194819,-0.595829066670024,-0.595055820932676,-0.601258593291329,-0.621290684983615,-0.632863040784841,-0.640315990984883,-0.658268329504127,-0.660535203220868,-0.681382320514929,-0.702673309981267,-0.720914858138842,-0.704827554674785,-0.7137088000976,-0.703319096248465
"MM-0026-01",1.47319489946973,1.4462874465498,1.15489093553567,1.00291116343505,0.96142083105767,0.907362975595105,0.883020480926882,0.860924062911976,0.834535029255749,0.807739671545785,0.808694084373685,0.800835221059206,0.790488340802863,0.67827224280994,0.694349198726021,0.687784761847763,0.655052987284003,0.629940689058999,0.639822258365728,0.599696242349426,0.624355961853713,0.615613699615244,0.59696073622006,0.595572810945211,0.583240130660946,0.541277940307995,0.493870718545578,0.496174424690147,0.483632050913056,0.44873904708081,0.450145545333532,0.431254878590832,0.423614041186803,0.400503681328754,0.32109027706526,0.322870571055659,0.302738600103734,0.266200311439222,0.24650772732062,0.185095161013503,0.183785677548484,0.149068670876981,0.151453495855505,0.142043837348862,0.13612439008339,0.133041196538176,0.126846143813979,0.127345381100732,0.124068055573209,0.115294353758377,0.117144908050681,0.0837049776007772,0.075327965262729,0.0400112933378294,0.000950335033810035,-0.00948718262736392,-0.0231241941144944,-0.00885149510993166,-0.0094235956880997,-0.00720059626523106,-0.019842021074381,-0.0431782550673612,-0.0455487045871532,-0.0468020442413106,-0.0374073688307028,-0.0618989292473584,-0.0415354092896187,-0.0651878539155808,-0.0500416094030367,-0.0508365746651744,-0.0728140086418296,-0.0852890332366671,-0.0801574835408019,-0.0818650759095529,-0.125031215847774,-0.113111108763862,-0.141584310611177,-0.15385081955803,-0.142964071913545,-0.148721475857883,-0.164931674608168,-0.196934405694342,-0.188228737882865,-0.212393053307102,-0.213016397569144,-0.222649553474292,-0.206800371338137,-0.237395341509878,-0.252848365310275,-0.269615617001133,-0.274742561167895,-0.271762426511968,-0.275654932151435,-0.291209686308962,-0.291125408360236,-0.26640401956039,-0.316905752042589,-0.30949639618498,-0.334176133321758,-0.32532923114052,-0.326463562225022,-0.343368349364263,-0.353273396213464,-0.360021970887973,-0.366816398439391,-0.388502445380362,-0.387852401247336,-0.384701040774816,-0.413427319033212,-0.398397970489689,-0.443101366010414,-0.424247551951016,-0.43168827816782,-0.459820358602923,-0.465422614151593,-0.443395728962055,-0.463017803373411,-0.498881467574234,-0.507005665992779,-0.519634754072593,-0.542018553406199,-0.550830141559247,-0.55039317410637,-0.59027815327016,-0.598839360745607,-0.580888412920324,-0.603435485118181,-0.613505597416426,-0.594606671248388,-0.622386235355465,-0.64218182042292,-0.649993890679563,-0.654468171074484,-0.694780256433346,-0.690876215204962,-0.683986978963708,-0.69452792234167,-0.690122351618562,-0.716851701608224,-0.721506481153206
"MM-0027-01",1.46724742076437,1.43790086769068,1.15680168800152,1.00325548052275,0.965304040747188,0.915854612009375,0.882553351230931,0.863216406154012,0.838649282286568,0.809279206987678,0.796291374138843,0.811681571549251,0.793026145887743,0.693667478072656,0.688656219711615,0.669366112319793,0.64491927310612,0.636841684759749,0.630915225022097,0.615371580636976,0.612684787760654,0.603223753601719,0.606891580541849,0.590238907536118,0.574784666139536,0.533680116808189,0.50703848558341,0.491304786321194,0.486782829252637,0.444997466047791,0.441951611908872,0.424386951557243,0.413630545327504,0.392997176691842,0.318054796540076,0.320442382234577,0.322189662482146,0.263751454729167,0.259423538578778,0.191005857111447,0.189134271453283,0.145975429704406,0.159138462933473,0.147866504398078,0.149502548055225,0.137866421063495,0.130524478548689,0.126415059641168,0.116262031628123,0.119830567450748,0.104624871012441,0.0762115950840547,0.0448752854549221,0.0427088916519063,0.0104319730436417,-0.00912213022389707,-0.00515124479440487,-0.036383985084214,-0.0119998300515132,-0.0299686266535337,-0.0152564386583398,-0.0329824927082321,-0.0452823972240726,-0.0609119258396289,-0.0509516072291447,-0.055417619118117,-0.0544148807873457,-0.0527202262452819,-0.0503371678856972,-0.0464289671948945,-0.0619988824683837,-0.0712076255521072,-0.0711292279980693,-0.093244027716997,-0.118814640447963,-0.124090827461158,-0.109240490967506,-0.154129162745931,-0.156260905186123,-0.146069734179935,-0.153618220045555,-0.169493612452697,-0.190824957162077,-0.217600678095357,-0.227451177300902,-0.212711578270569,-0.22379152088337,-0.226260319284476,-0.267566882957841,-0.239716743531188,-0.266422608970108,-0.261763698712866,-0.275517497184357,-0.302814961276137,-0.285375506852056,-0.302617313286562,-0.302024603598165,-0.309657850079059,-0.322981362972937,-0.31464588915217,-0.345830174191603,-0.339966261498746,-0.358602270348757,-0.359752476989916,-0.362791196779829,-0.370798825702635,-0.38593448023949,-0.380792529970763,-0.40032166117324,-0.411828006958389,-0.447506011408065,-0.426036260185198,-0.444882385879839,-0.438523063971546,-0.471901694928044,-0.450709308964708,-0.483674847159806,-0.481781803527749,-0.503167243094318,-0.532204505235475,-0.52637864432018,-0.548624000518824,-0.544336478187838,-0.575650941753165,-0.573316613109197,-0.588325051434627,-0.5862233824619,-0.61889949089159,-0.615786121202468,-0.628708833853214,-0.627887703384196,-0.643466704620215,-0.69361251840547,-0.663110945127188,-0.693466437037889,-0.703891610380118,-0.699620302612267,-0.697418143607366,-0.726431560062923,-0.733096231808656
"MM-0028-01",1.4720459608124,1.4406152849084,1.15844252527895,1.01393671048624,0.950745853363085,0.908315798226983,0.880425812674824,0.853505690283646,0.827052131117767,0.806109719818754,0.813558216177446,0.805403047626343,0.787152087741783,0.689712813169276,0.686267846364998,0.67787087589785,0.653072017074622,0.637132531885824,0.630663864773139,0.616497270300187,0.619339594390953,0.61525120858352,0.605370342027067,0.581891240001579,0.58130174768475,0.529531175401822,0.505570877564916,0.496505863309972,0.478084662662498,0.450619854120406,0.439937209832103,0.429911314719775,0.423243045909966,0.395406332344883,0.327177195844168,0.312723033985643,0.301036635982843,0.2521074513223,0.237193739911925,0.1938969341586,0.186813979844073,0.134106700014503,0.151023322421547,0.148299452845004,0.1237361079533,0.135489029459363,0.123386620531289,0.112432581937409,0.137329167988957,0.12000193009179,0.124783837967654,0.0914217801635511,0.04922038859719,0.0438098689498219,-0.00155128320218001,-0.0107691607329956,-0.014573857776659,-0.0345677693332025,-0.0267523093880486,-0.0330679054032696,-0.02398063277845,-0.0253317104682678,-0.0446477394822695,-0.0509390250538555,-0.0669483152064139,-0.0623079356499128,-0.056432971206891,-0.0653287676214909,-0.0674417420658946,-0.0646957449170404,-0.0733819334951429,-0.073736631473535,-0.0804999078856774,-0.0912727785177845,-0.110004422008736,-0.121920338451429,-0.122069258779328,-0.136696530788498,-0.132323455886019,-0.14017848116888,-0.186185896573791,-0.20364589482048,-0.190243342770314,-0.208586576316113,-0.221827472665202,-0.228679924659376,-0.198407960285538,-0.250115895739494,-0.238587177987905,-0.251810093518727,-0.269256871471758,-0.274099914752649,-0.276443360689065,-0.274706947681146,-0.287452646197432,-0.280972196160077,-0.280012461322199,-0.318232541587617,-0.302679569294297,-0.309392505669035,-0.333203154362753,-0.338274392929131,-0.346908341564286,-0.358160218361719,-0.374416101778165,-0.360709433734579,-0.379604928640622,-0.382112887898655,-0.398864350898221,-0.423321281187244,-0.421209984972418,-0.413406824130063,-0.441295870219042,-0.430594040516323,-0.448804262397328,-0.444991593550847,-0.470301490111435,-0.484002516925057,-0.49194758770723,-0.551346809937244,-0.547123300434294,-0.553293338289873,-0.571918435650929,-0.587570417437828,-0.554440127406382,-0.591254100529098,-0.581185907692175,-0.613280627429316,-0.628362759924694,-0.635181109032541,-0.612307509726931,-0.631084523327057,-0.64984210717864,-0.696746900068326,-0.685957321712936,-0.685957321712936,-0.701520811800282,-0.71517198739037,-0.713690804866829,-0.73435494416977
"MM-0029-01",1.4654808004077,1.43757880065825,1.14933422356578,1.01520473467506,0.958734001162565,0.911082646523202,0.892113464469239,0.858039325623401,0.855711774847681,0.799170004803372,0.800458123488387,0.816724060710508,0.778674467695655,0.690653751633313,0.673707930526612,0.678018828542866,0.660533857534813,0.630739415326867,0.64757527267406,0.607049417075006,0.609558998885217,0.607253131468132,0.607796167050307,0.600781939647645,0.585147474004527,0.5367945320238,0.489427658735319,0.498552503433573,0.471702163821306,0.447701326517064,0.441710175473673,0.423926180787606,0.412277156523707,0.383651164396768,0.327865372704833,0.317668108870266,0.307090824152976,0.253715961511387,0.254779020321333,0.187977726613169,0.184875024775657,0.147086887646912,0.147302010805749,0.153841134712475,0.136923539270633,0.127533798920793,0.12192353174417,0.145902882342026,0.135400972364208,0.110719243476037,0.128191765826865,0.0846116409689515,0.0546233408038708,0.0419175948599237,0.0056561698192148,-0.00380605217351171,0.00429216687973177,-0.00982865507023689,-0.017027928349691,-0.00656191011209462,-0.0326133230251324,-0.0238964366546597,-0.0485762860846162,-0.0535599029565752,-0.0450503274854839,-0.029656452579987,-0.029656452579987,-0.0633367016677377,-0.070933193185895,-0.061082208305157,-0.0577759829830411,-0.0600230264240604,-0.0921602458656281,-0.0954452200761544,-0.114825671625819,-0.091067648106022,-0.130321121828683,-0.155333206228385,-0.145483763915086,-0.146204692502289,-0.186828379844078,-0.172806670402911,-0.207316235095516,-0.219658261553636,-0.235776285160615,-0.236565364346196,-0.228076082109878,-0.25940068792555,-0.236881170443878,-0.26848723429977,-0.249595899903413,-0.26490766653357,-0.28790851622443,-0.268324248397689,-0.272406886549866,-0.313324341907385,-0.275192631899126,-0.319308800222625,-0.311450884832131,-0.312131735922262,-0.370141866021858,-0.369059810010058,-0.338703347529465,-0.363667023257348,-0.365102258523451,-0.356521583780593,-0.37593268929782,-0.39962308195536,-0.39313977685267,-0.403906541340227,-0.427321508354688,-0.429999910568096,-0.442918243116556,-0.464297894359969,-0.447196740502815,-0.45935375297243,-0.473659580100575,-0.470063891048744,-0.472059899695461,-0.512840270040388,-0.554703389069054,-0.546275462359802,-0.541552396473843,-0.573542938606865,-0.602484947469001,-0.598622623003889,-0.597263003487851,-0.600211185689028,-0.59907624061203,-0.62272017458295,-0.636049028523005,-0.649319365443902,-0.677381197102165,-0.67811748379637,-0.690718021112184,-0.717426587794378,-0.722546926682353,-0.698204954013424,-0.742770587159087,-0.727693618434122
"MM-0030-01",1.4701985849053,1.43903770594342,1.14893229369073,1.01131023589895,0.956833092389147,0.91398718015967,0.889801979797539,0.846669719376348,0.837877710759611,0.815524495445773,0.799389230661176,0.805167135313008,0.791474946667828,0.695651723541606,0.687724013804169,0.670205898849706,0.665845231802868,0.629874685462077,0.632241550472342,0.614988860809432,0.608174524389702,0.601134129352735,0.607248169529571,0.586720962400921,0.572207770622871,0.543673989235308,0.490992269766709,0.485169544752166,0.482911661364099,0.450712337179877,0.441457083392399,0.436606902019558,0.408698113902481,0.389073716092451,0.319922488970083,0.321156998409427,0.296950648896957,0.261925303713258,0.250634330365178,0.203510377477742,0.188614826075477,0.145777221196087,0.145268157014728,0.145437873870848,0.125440635490727,0.135717746182887,0.126190585048504,0.119246514554855,0.126824718756665,0.115581482382864,0.11172746301387,0.10155419600875,0.0621325051574058,0.0386810525349075,0.0144084801141036,-0.00888252281253088,-0.00828863979002836,-0.0255218418164942,-0.0311753768640841,-0.0160367663636967,-0.0327965606830851,-0.041282982503291,-0.0543218715960023,-0.0340818644284386,-0.0452452776175312,-0.042988943543457,-0.050736402678706,-0.0617403546769744,-0.0561886402094682,-0.0517693539119639,-0.0651560632713428,-0.0680230978564706,-0.0788659837811787,-0.0975875023546031,-0.115196921948782,-0.118358573051252,-0.11255762422901,-0.136940942146026,-0.142206487635326,-0.150233185281268,-0.175096876140365,-0.185281061303362,-0.19421851945854,-0.211689712375035,-0.203477105829299,-0.221357117777171,-0.223236433605856,-0.240227934445791,-0.263540582895748,-0.266098347100319,-0.267379686702444,-0.275447015041507,-0.278899759084506,-0.279072709621083,-0.28288520882354,-0.291867174593373,-0.295728860979154,-0.298370405176072,-0.322553977890577,-0.333360966781759,-0.330261319847481,-0.350025717399275,-0.354958483695251,-0.35402590878853,-0.35916586683608,-0.37446072692669,-0.397071975520272,-0.393477819433975,-0.394836251624245,-0.407539177958908,-0.43041664278204,-0.436370543008131,-0.418117102698781,-0.43212854088905,-0.45982151784291,-0.444908915677987,-0.476749821776287,-0.485641592014915,-0.491506711467314,-0.521249487850314,-0.54590078353311,-0.552472300497372,-0.549181143920555,-0.573146058510278,-0.58165377255007,-0.592479955014099,-0.589054687388346,-0.607139653814704,-0.610868532857233,-0.640590038138969,-0.6355129422228,-0.648191794478776,-0.674812709884204,-0.6769990653304,-0.680093845363322,-0.697814178752743,-0.709316916806161,-0.700710441967411,-0.713848445285673,-0.735726427955646
