"","X80865","X2000","X2698753","X1190","X2029","X1649510","X76890","X102115","X186831","X41707","X2044","X2847307","X872","X44","X816","X881616","X2304691","X1298","X1676142","X773","X543311","X2019","X896","X2894574","X1395974","X441","X2892397","X261963","X60919","X2755140","X748770","X1658781","X1649479","X252306","X42255","X74385","X1747770","X1802983","X1763827","X204286","X349742","X2792240","X44249","X1434026","X190972","X2055880","X81466","X1854","X1511648","X2781120","X1849828","X146918","X1278221","X2767353","X141450","X447237","X246875","X2733","X157","X1742989"
"MM-0013-01",0.0931877838227228,0.0591872047007752,0.0434520376382183,0.040732989469868,0.0381043408250369,0.0356644953517224,0.0349832031093669,0.034539680447101,0.0331549669123619,0.0320937141727149,0.0294208074278275,0.029367132710738,0.0271076154536102,0.0271339819813033,0.0272323856293007,0.0261551246406972,0.0249069520529402,0.0217071855850426,0.0215536947274007,0.019868591109301,0.0193728062225005,0.0176514486288229,0.0168463278724802,0.0160299071756976,0.0157841334711298,0.0140519467678639,0.0134944830394956,0.0132477676732246,0.0122062898293474,0.0121479068037412,0.0117844253862579,0.0108229887871633,0.00996654746798939,0.00990581028812494,0.00983518566037558,0.00977350681880781,0.00978716091350602,0.00908091463601244,0.00892977793262881,0.00767077623528359,0.00638729133365193,0.00577097374882587,0.00532415527059826,0.00477610815926324,0.0040067705476469,0.00356230622367761,0.00348367747144999,0.00334619486276458,0.00292998038989503,0.00242383722435796,0.00226610888905106,0.00169169525002295,0.00167615783191809,0.00122227689091555,0.0009275367777749,0.000613021768864427,0.000602192659276192,0.000447760139930929,0.000314985839762136,0.000273081893964184
"MM-0013-06",0.0932477834543277,0.059156790535307,0.043412902480187,0.0410465652865629,0.0380212273642676,0.0356639063497671,0.0351532627503117,0.0343991823145188,0.0328664318635049,0.0320336647735423,0.0298845355315324,0.0295845426625105,0.027251811227438,0.0271354205514787,0.0271977141526964,0.0260444628775218,0.0248199018220059,0.0216921073187605,0.0214863745042126,0.0198577246934294,0.019156102027083,0.0178233468220837,0.0168471405187909,0.0160373237029612,0.0159561780908487,0.0140660590854808,0.0133406664923539,0.0132537833117082,0.0121349574477328,0.0121513505006848,0.0117579172298363,0.0107808912738959,0.0099227149518577,0.0100014016060274,0.00997353341600896,0.00980796358119356,0.00962436138813094,0.00920633853785443,0.00890470636353726,0.00765227711800293,0.00641788023071583,0.00576953498646344,0.00531298846174968,0.00457612073155638,0.00403269102619692,0.0035269653426271,0.00341631223520097,0.00331713426484125,0.002954028141954,0.00241223774188974,0.00223355346471272,0.00168110758022965,0.00158110995722233,0.00123521653993471,0.00094260054474115,0.000597526780101129,0.000586871295682316,0.000445071387647343,0.000302451826964769,0.000290157037250754
"MM-0014-01",0.0933617403280443,0.0592946232793058,0.0433363516106185,0.0410454341429763,0.037969328138023,0.0357099164115861,0.0351170356452683,0.0342483773520366,0.0332508319356923,0.0320392929784341,0.0295744801859575,0.029367442458037,0.0271501747750306,0.0272078671063286,0.0270110585151631,0.0259365899904214,0.0248449365159315,0.0216955898918126,0.0216149842941834,0.0198752127148988,0.0192434612289121,0.0177733296944884,0.0170094177616276,0.0162684190950978,0.0156861766310052,0.0141342120025417,0.0135130988187802,0.0134267649045683,0.0121174353999327,0.0120695630399194,0.0116743091957075,0.0108003317513632,0.00981628879553551,0.00985311368785339,0.0097606422915885,0.0099116243500918,0.00966530673703222,0.00899263870402566,0.00899304786949585,0.00759206529953572,0.00647095191119145,0.00575204818005245,0.00530523948659553,0.0046542572235095,0.00408879054369498,0.00361456776373476,0.00344312743172154,0.0033936184098275,0.00290180151464874,0.00244844617366865,0.00229664578422495,0.00168780756456938,0.00160679280147005,0.0012004914895628,0.000923077300768126,0.000609247385125771,0.000614566536238354,0.000437807053112542,0.000322422390516526,0.000263093397337724
"MM-0014-06",0.0935899535899536,0.0592917592917593,0.0434585234585235,0.0410608010608011,0.0381014781014781,0.0357084357084357,0.0351273351273351,0.0341367341367341,0.033035373035373,0.0322436722436722,0.0295877695877696,0.0293139893139893,0.0271682071682072,0.0272118872118872,0.026978666978667,0.0258734058734059,0.0247642447642448,0.0217838617838618,0.0215100815100815,0.0200514800514801,0.0190803790803791,0.0174735774735775,0.0169330369330369,0.0160617760617761,0.0157903357903358,0.0141718341718342,0.0134721734721735,0.0132966732966733,0.0122935922935923,0.0121110721110721,0.0116103116103116,0.0108396708396708,0.00995046995046995,0.00991770991770992,0.00992940992940993,0.00974610974610975,0.00961194961194961,0.00901836901836902,0.008997308997309,0.00768534768534769,0.00634140634140634,0.00586170586170586,0.00526578526578527,0.00457236457236457,0.00411528411528412,0.0035997035997036,0.0033945633945634,0.00332436332436332,0.002999882999883,0.00247416247416247,0.00217776217776218,0.00176592176592177,0.00161928161928162,0.00121836121836122,0.000943800943800944,0.000652080652080652,0.000605280605280605,0.000458640458640459,0.000295620295620296,0.00030966030966031
"MM-0015-01",0.0938578956438633,0.0589474794381585,0.0432694320207497,0.0409747256110655,0.0378765185916885,0.0357215277819306,0.035106126773695,0.0341302921360776,0.0331115099015956,0.032240054233573,0.0293473433105856,0.0295267446645766,0.0271988761864274,0.0273021678750888,0.0272516093116914,0.0257375706121011,0.0250052869035381,0.021961443930825,0.0214939131295153,0.0198363533467323,0.0192160595742969,0.0177900906303022,0.0169539715926111,0.0159585658981946,0.015747089756672,0.0140781135240895,0.0133882337719243,0.013242538126865,0.0122596361631813,0.0120198907173934,0.0116828336280771,0.0107010189453266,0.00991491483056629,0.0098360869629036,0.00990023653796704,0.00978879024230599,0.00975943365710747,0.00908531947847483,0.0090766212310086,0.00763379943254808,0.00638505728067777,0.00579955649810732,0.00527766165013365,0.00473021570022795,0.00410666008499275,0.00359944352961835,0.00345266060362576,0.00340427660209486,0.00293130939611873,0.00236701059174721,0.00222946955368749,0.00167604355864875,0.00164125056878384,0.001241674825804,0.000944303490552344,0.000611051884502496,0.000631710222234786,0.00043817421611122,0.000309875065984362,0.000279974840319204
"MM-0015-06",0.093356214000177,0.0590906049948529,0.0436555066465915,0.0409362993314922,0.0382357955587719,0.0354763036908563,0.0352777583948332,0.0341904351523008,0.0330588708383719,0.0321981482054311,0.0294019686197721,0.0294663519675767,0.0272852311793806,0.0271449546115382,0.0270258993706258,0.0260489989648309,0.0249001698425521,0.0216547455562901,0.0213821054577656,0.0199347390244376,0.0193218383280184,0.0177931834220433,0.0168375043431783,0.0160404456910276,0.0158354260918732,0.0140830480443648,0.0134629536777998,0.013285989392214,0.0120623461004193,0.0121058678048012,0.0117796348636907,0.0107487819318026,0.01007797219071,0.00982295658404257,0.00981216607882392,0.00990928062579175,0.00966109900576285,0.00904855799285093,0.0089482062943175,0.0075842864346804,0.00642394744016845,0.00576572662183092,0.00528231198803549,0.0047179685651002,0.00404428135594927,0.00363316310711878,0.00339757040984497,0.00332707244241647,0.00295983558147515,0.00241851190300631,0.00228219185374405,0.0017351132391586,0.0016156983147389,0.00123407411350604,0.000966829267590861,0.000620813733579549,0.000608224810824459,0.000433418626282362,0.000294221108961802,0.000284509654265019
"MM-0016-01",0.0928247372691536,0.0592497604050116,0.0434252981051616,0.0409256539602127,0.0382857796942561,0.035673782500548,0.0352450669197567,0.0341067531362762,0.0329257789846579,0.0322554621110462,0.0294880291205586,0.029459307288545,0.0272565962010309,0.0273123503455279,0.0270078144502071,0.0259531318834721,0.0248477637308308,0.0216452794613136,0.0216870950696863,0.0199236590600274,0.0191899852040327,0.0177640307205336,0.0168538020736318,0.0161953118367316,0.0155824386271471,0.014088480982557,0.0134215431480057,0.0134456188013112,0.0121573601595244,0.0121890386507159,0.0116931646685986,0.0106938138664781,0.0099508476530673,0.00995253717259751,0.00979329995687501,0.00980470421370395,0.00972529679578397,0.00913987827856545,0.0090152762132123,0.00766703962810296,0.00639609856150083,0.00576337349743637,0.00534268313441353,0.00466053962409035,0.00408356870452289,0.00372708008364811,0.00351251110331116,0.00335411864735377,0.00295285775892837,0.00248190418988172,0.00223354481894053,0.00164348012301392,0.00161475829100031,0.00119871410668556,0.000938105719150324,0.000621743187118089,0.000607382271111286,0.000448567435271339,0.000313828252736916,0.000267788845538634
"MM-0016-06",0.0932921435090922,0.0592010110229586,0.0431755950291371,0.0408937723794144,0.038091694165555,0.0356526012778207,0.0351541107912659,0.0343923330758969,0.0331812118233518,0.0321884434459032,0.0296587797514569,0.0294432352734677,0.0274506775258021,0.0270596082286035,0.0270252053640385,0.0260506915677877,0.0246808958786772,0.021718036930422,0.0214968756582181,0.0199073228954574,0.0191989047251281,0.0177287088394299,0.016923400968897,0.0161890051253247,0.0155922207400126,0.0141339605420206,0.0134093940883241,0.0133181211823352,0.0122881415432142,0.0121210419153268,0.0115670855859018,0.0107084181703293,0.00989819560485853,0.00990170610124272,0.00997051183037282,0.00980481640103911,0.00978585972056449,0.00900091272905989,0.00900231692761356,0.00779049357579162,0.00632942498069227,0.0057719581548831,0.00532401881626062,0.00462894053219125,0.00402583725338763,0.00361651337499122,0.0034002667977252,0.00338762901074212,0.00292564768658288,0.00246366636242365,0.00224671768588078,0.0017447167029418,0.00165274169767605,0.00121673804675981,0.000935898336024714,0.000604507477357298,0.000581338201221653,0.000461981324159236,0.0003236677666222,0.00029277539844134
"MM-0017-01",0.0932759970752804,0.0590298124342068,0.0434896468038104,0.0409804292700128,0.0382722115339739,0.0356314075472285,0.0352172019145505,0.0339739368073885,0.0330982062757015,0.0322788699381349,0.0293995249923511,0.0295116651714643,0.0271042164707347,0.0272202459046147,0.0270711578052158,0.0259886485617536,0.024936605147299,0.0217046344359803,0.0215581391730926,0.0199343753078993,0.0192025472025887,0.0176559202236062,0.0168955709166714,0.0161365180279923,0.0158441757113447,0.0142463402112643,0.0134386716379985,0.0133576454970208,0.0121072500894529,0.0119063052598281,0.0117118425214817,0.0107823106321854,0.0100193684887393,0.00986379829806211,0.00989880159096448,0.00975230632807679,0.00979703275789648,0.00913521123839058,0.00884740638563776,0.00773054205840105,0.00638615632729894,0.00590194410881616,0.0053224451485436,0.00467034676595502,0.00405389988539663,0.00361117305109444,0.00347958659814664,0.00333309133525895,0.0028618432993326,0.00243337706584249,0.00221881984453352,0.001646451184667,0.001628301329088,0.00122900450634986,0.00094444069923615,0.000645616291310368,0.000563293732077018,0.000477730127204559,0.000303361871820534,0.000267710369790343
"MM-0017-06",0.0934593579685259,0.0590616377537,0.0432133819831526,0.0410089701413587,0.0379495594353275,0.0357038471374813,0.03524279108482,0.0342658764512742,0.0328541156698696,0.0320416086209937,0.0294793918666694,0.0295040132923929,0.0271820539987578,0.0272487701200731,0.0269525187718515,0.0261971969698173,0.024828325123544,0.0215775026885008,0.021711729170671,0.0199425605965057,0.0192622944309512,0.01766627007639,0.0167330386175149,0.0160873218719273,0.015845873051929,0.0141469946770066,0.0133968354319789,0.0132034381041184,0.0123019762268221,0.0120549677300475,0.0118198728263649,0.0107957009402208,0.0100634120848311,0.00990535841647698,0.00991210945256246,0.00976318953891218,0.00956105557611753,0.00915162509352171,0.00899396854493728,0.0078030063555048,0.00634081136334394,0.00575188274482831,0.00537104488565333,0.00470706063065796,0.00405935828622169,0.00361696686273793,0.00350100788997558,0.00333660030530568,0.00296727891945299,0.00242401907445678,0.00227787899919464,0.00169967261446183,0.00165400384094241,0.00121320089653759,0.000954278806670977,0.000632611793186378,0.00057820638473281,0.00044556838164163,0.000286720473748,0.000274409760886244
"MM-0018-01",0.0931977483003408,0.059268614126484,0.0435113531966795,0.0408621560896562,0.037986232976885,0.0354568823720334,0.0352030435510401,0.0343605815816752,0.033219092765908,0.0320328088640831,0.0295356792860449,0.0295785096753457,0.0270943470959031,0.0271717561481256,0.0271230316685541,0.0259787922773272,0.0247968307083675,0.0219311240187322,0.0214619544331811,0.0197495247398545,0.0192736751853298,0.017852413551378,0.0170111304000673,0.016228788151464,0.0158444934658115,0.014132063772485,0.0135006102348127,0.0131108143982409,0.0122640300960108,0.012104103779998,0.0116856233707752,0.0108003310121096,0.0099700501626376,0.00990521516965942,0.0097704369721351,0.00982741317808562,0.00982112614846349,0.00902424514385903,0.00891893739768842,0.00773422525326906,0.00634007643456263,0.00582571882360245,0.00525674264280005,0.00455495296123025,0.00395454163231722,0.00361582791142518,0.003413464145463,0.0033883160269745,0.00293289931872175,0.00241146879943668,0.00225861539174875,0.00172264611646251,0.00165152409386221,0.00120710968744818,0.00097016725856431,0.00059530311734505,0.000590587845128456,0.000431840347169776,0.000293525695483005,0.000274664606616627
"MM-0018-06",0.0933906372842127,0.0593461533124045,0.0433973045100011,0.0410743344389062,0.0381600628951689,0.0353827560802987,0.0353242293018841,0.03412412865996,0.0329554031982169,0.0322591155457381,0.0294848255751161,0.0294323324851979,0.0272396900856241,0.0272252092332328,0.0270719535454255,0.026013041214316,0.0249058593752357,0.0217399830212006,0.021636806947913,0.0198134262843159,0.0191768721479509,0.0175670840571245,0.0171224012149435,0.0160278901217055,0.0157515471885727,0.0141924420811157,0.013295835970558,0.0133591896997697,0.0123093279014047,0.0120299681240237,0.0117469881335448,0.0107870282937755,0.00993567484694041,0.00994170853543676,0.0096756228727477,0.00971846206107179,0.00951392002104551,0.00910121572789513,0.00897028468752432,0.00766700797231261,0.0063311493392206,0.00579897801384249,0.00526318647536656,0.00474006568273297,0.00408420374317967,0.00358642444223075,0.00348867868858987,0.00335774764821907,0.002970988215603,0.00246596848845846,0.00224875570258984,0.00171356753296355,0.00166529802499274,0.00119527369112704,0.000927377921889075,0.000642587824861331,0.000582250939897826,0.000453733374925559,0.000314355170659862,0.000287203572426285
"MM-0019-01",0.0933269870602323,0.0594320879721896,0.0433842692532391,0.0407630651048896,0.0381920994079114,0.0355589830494429,0.0350224156719108,0.0344138571114859,0.033050685936134,0.032076474317275,0.0296525985191569,0.0296033959121438,0.0273022676704689,0.02720541622298,0.027254100907814,0.0260271432655615,0.024818830821756,0.0213244098794691,0.021579227591579,0.0197690895756767,0.0191786582915198,0.0175917447348031,0.0171727456919233,0.0159732379251623,0.0156153536994145,0.0142381986252274,0.0134706379558233,0.0133033490919788,0.0121644382201708,0.0120862319711289,0.0117097025469341,0.0108338961421013,0.0100155790991469,0.00983275256992985,0.0099767349357155,0.0097685302197233,0.00971052293566578,0.00906415605616762,0.00898491396276761,0.00765955110648894,0.00642741424244559,0.00578726242909645,0.00521340465467021,0.00466855052227273,0.00407190417196674,0.00361250719911829,0.00341258923799146,0.00337219130802282,0.00289829251415999,0.00244459268528148,0.00224156719108014,0.00172001955674148,0.00164025954116238,0.00122592179789434,0.000913614723906045,0.000603379338634094,0.00060596894952952,0.000433500863894195,0.000291590186824888,0.000295215642078484
"MM-0019-06",0.0932035381441343,0.0592179088904171,0.0434707960824302,0.0410899001636273,0.0381910882401764,0.0356176338068249,0.0349963243140696,0.034174867793877,0.0330939789893049,0.0320159358770661,0.0295729090089876,0.02960136593232,0.0272693210652375,0.027164979013019,0.0270876710379663,0.0257682183594584,0.0247992601199934,0.0216239417581636,0.0215565937062771,0.0199464061277242,0.0192387773008608,0.0177272403898599,0.0168574071000024,0.0160791102468638,0.0158329578600394,0.0142621356920961,0.0134805188645688,0.013267566221632,0.0123967843676634,0.0121435177500059,0.011663544309801,0.0107832768147217,0.0100348597310821,0.00991059783253101,0.00981811283170101,0.00978349024164671,0.00954729777798857,0.00909483269700491,0.00895444520856553,0.00762076406839147,0.00647300149398848,0.0057279043847376,0.00525599373947687,0.00473665488866229,0.00410680831890725,0.00361165785292513,0.0034655789798193,0.00334748274799023,0.00300173112950272,0.00244207830396737,0.00219782304536508,0.00170409542554957,0.00160402191183097,0.0012132134980673,0.000919632905689013,0.000592852569423036,0.000581944082145652,0.000449145106594892,0.000337214541487823,0.000261329412601674
"MM-0020-01",0.0935139770331715,0.0596216696037855,0.0431645889022145,0.0407513930789886,0.0382819010815902,0.0353927009999608,0.0351122254179237,0.0341999258096847,0.0330021241752862,0.0320601685467243,0.0296816551879438,0.0293936399397229,0.0272865545635589,0.0271598881716712,0.0273001259626897,0.0259857108246485,0.0250035436431064,0.0218077304700027,0.0217102174540256,0.0200198242956193,0.0190321280255424,0.0176679510906881,0.0169134818278966,0.0159494098451956,0.0157086431717265,0.0142529849538422,0.0134522724051234,0.0132753415720103,0.0124223540044172,0.0121212700014778,0.011636720788066,0.010760108933097,0.00999910529294619,0.00994532234083513,0.00972717466591739,0.00979503166157153,0.00963318016082611,0.00898326093578316,0.00892394889513732,0.00775077683693914,0.00634990685999041,0.00576533140854033,0.00531395672633726,0.0046002016609382,0.00408499113837901,0.00356123566081153,0.00343205604686254,0.0033013684996768,0.00288568157074368,0.00249211099594969,0.00221314334714935,0.00163208640658504,0.00159941451978861,0.0012123783223539,0.000933410673553565,0.000584575451450079,0.000585580740274585,0.000462935503684886,0.000303094580588476,0.000272433271441051
"MM-0020-06",0.093293150996503,0.0594855631957955,0.0433116310806585,0.0410785870655657,0.0383151037118569,0.035593048239112,0.0351617108902527,0.0342405497723497,0.0329254176295941,0.0319742009902076,0.0295250821449895,0.0292529578288541,0.0272644195425875,0.0274073863474824,0.0272286778413637,0.0258095698405027,0.024653650730471,0.02186092416667,0.0215359996100905,0.0199357461689364,0.0191786719521061,0.0178627274979591,0.0169724342129312,0.0161170703177356,0.0158213889712482,0.0140976641985939,0.0135054891942277,0.0132691065793161,0.012184670871732,0.0120457656237942,0.0116582930900731,0.0107493166430419,0.010034482618567,0.00984521406435943,0.00986389722636275,0.00973798896068819,0.00977535528469483,0.00903940116404222,0.00883144944783133,0.0075691175455199,0.00644325395697187,0.00582346036529643,0.00515411577874262,0.0047975110778966,0.00405993233446109,0.00361153644638136,0.0033824646339928,0.00343039100608827,0.00299661672305462,0.00231752439980342,0.00224604099735593,0.00170910316760827,0.00161243811202586,0.00119328543403828,0.000936595034340464,0.000607608920803701,0.000602735052455008,0.000461392870342917,0.000306241394576197,0.000277810495875489
"MM-0021-01",0.0935355638247299,0.0589930003442454,0.0433626215104175,0.0409709358556137,0.0382911496155927,0.0356679179712473,0.0349511499434454,0.0344093733095094,0.0329828041243873,0.03206768519581,0.0295165811517466,0.0294743701129453,0.0271728439584938,0.0271695654312083,0.0271921053062964,0.0259802796583775,0.0247946822287428,0.0217165549235284,0.0217653230169008,0.0197736176909332,0.0191408619248234,0.0177319148238611,0.0170278510892907,0.0160123272625936,0.0159606904578463,0.0141013556710326,0.0134550759798698,0.013369424454535,0.0121375178269921,0.0121071914496008,0.0115772994770749,0.0108056161172401,0.0099630346048555,0.00988434995000246,0.00983025424979099,0.00974583217218825,0.00971263708342213,0.00910774879923938,0.00891431568939233,0.0077008507778306,0.00644886317066374,0.00574316017245054,0.00528580561611724,0.00465509892956084,0.00402644132255791,0.00360515056636559,0.00346335426126584,0.00338548923823419,0.00291215186138387,0.00240889792305296,0.00225767585200728,0.00169212989525105,0.00165073848827107,0.00120076061833025,0.000940117699129551,0.000599150861433044,0.000589725095487107,0.000456125108601216,0.000312689539858695,0.000275806107896333
"MM-0021-06",0.0932678625187689,0.0595830536300961,0.0431998922947757,0.0407166885131256,0.0383740998853762,0.0355251471129951,0.0352169904991277,0.0342996262105151,0.0331373073319957,0.0321918948078976,0.0293384543178389,0.0295878966254233,0.0273092579745808,0.0271985609385314,0.0270953434319447,0.0257677269522974,0.024944230758443,0.0216360348770459,0.0214980375584572,0.0199273363712689,0.0191419857776747,0.017602324637757,0.0168543716914769,0.016053688062484,0.0159515924853167,0.0141505217906741,0.0134833477625923,0.0132245560431793,0.0122858750955977,0.012073082482381,0.0116635782442927,0.0108157735796841,0.00999115545641024,0.00987185696147855,0.00982024820818522,0.00977350114904271,0.00968898246611306,0.00903901135579561,0.00891821695497136,0.00765978612285501,0.00635647811396185,0.00578092832179928,0.00532355509514896,0.00471883513808146,0.00410065202798092,0.00365861183672935,0.00344058355288869,0.00336504030531439,0.00296712933789335,0.00244954589906749,0.00224535474473301,0.00167840641145266,0.00161520438749198,0.00124721153792215,0.000931201418118786,0.000610329604164602,0.000578541603947696,0.000428203061745386,0.000339570637611188,0.000268889084187714
"MM-0022-01",0.0933002421502297,0.0592941240356226,0.0435161460302648,0.0410041390795073,0.0382000032179432,0.0355406748026999,0.0353621795129643,0.034318359170736,0.0330281650483094,0.0320592624474067,0.0297046330337964,0.0292274723860245,0.0271282672180076,0.0269125644594258,0.0272564821444374,0.0261327160245529,0.0246248079290122,0.0217387150752596,0.0216230702396563,0.0199819191813552,0.0190844146963468,0.0175287402556656,0.0169273871105283,0.0160806657924587,0.0158413312631232,0.0139623540863857,0.013426868217179,0.0132659710546005,0.0121889656725904,0.0120853881241804,0.0117656050135556,0.0107846351254596,0.00994847268368422,0.00990322035670901,0.00983886149167759,0.00982428018631891,0.00969405404535691,0.00899716820993862,0.00890364673418984,0.00769742081848387,0.00633834259832828,0.00583805298343564,0.00533424374311159,0.00475048872513133,0.00413555988190148,0.00366393007409314,0.00350655253694601,0.00340699741760054,0.00294592648608642,0.00240641818781526,0.00227166681415573,0.00167835852714737,0.00158885948046306,0.00122432684649606,0.000918119433963782,0.000622470897725719,0.000577721374383563,0.000479171862304208,0.00030872143069757,0.000290117696274426
"MM-0022-06",0.0934470402533311,0.059444493355119,0.0432345330004943,0.0408942149917611,0.0380773067487257,0.0356385511934166,0.035297485891196,0.0342087804905101,0.0331925168054382,0.0322916746098372,0.0296504981841046,0.0293752889869875,0.0271829739091976,0.0273011682873045,0.0270432896441621,0.0258346568099719,0.0248634525652339,0.0216413559702719,0.0215540099782398,0.0198098630262336,0.0192947989621078,0.0177246507720069,0.0168608959619116,0.0160297225932886,0.0158574568867809,0.0139926892791113,0.0132911484542186,0.0132377703479767,0.0122163074967124,0.0120929139524131,0.0116898052669633,0.0106763144705273,0.0100212195302865,0.00991134381808741,0.00983508938059907,0.00973491877862574,0.00968188728346339,0.0091422138326936,0.00895920318272158,0.00762059119372163,0.00637903030697957,0.00578909824968337,0.00531944023697106,0.00461512652344235,0.00409417007096515,0.00364253583438645,0.00344774040771168,0.00343040985373706,0.00296456456289917,0.00243459622235517,0.00219162185563094,0.00172265706507762,0.00165368146025861,0.00122457694384693,0.000961845745591627,0.000620433832291536,0.000593744779170615,0.000452674069817177,0.000309870305066276,0.000283527863024847
"MM-0023-01",0.0934357389349284,0.0585975392807744,0.0433653909584736,0.041139777806376,0.0381636420461366,0.0357244435696759,0.0350215045274682,0.0342790927544288,0.0330840963826757,0.0320913301661423,0.0298489546214998,0.0294477386451012,0.0272724126706385,0.0272880936185031,0.0271691347036679,0.0260044187829638,0.0250192226791927,0.0219636007349498,0.0212893199767706,0.0201240633337263,0.0191799621278073,0.0177638103189289,0.0167915915513216,0.0160015962123482,0.0157863887209646,0.0141663845898459,0.0134483053221137,0.0132011952126607,0.0122333022237747,0.012068381910026,0.0116433741506604,0.0106327640969018,0.00990819616108767,0.00988818943450176,0.00979248158029348,0.00967244122077801,0.00980654036113764,0.00915010344018367,0.00884838037437452,0.0076468953345395,0.00635456894155765,0.00593064262687239,0.00533314444099584,0.00470752869343098,0.00410786761819379,0.00358336694823881,0.00346332658872334,0.00335626356537171,0.00292801147196517,0.00236998601692028,0.00222507242975746,0.00167245419811418,0.00160864896197532,0.00121716598769965,0.000954915652722159,0.000596416741196229,0.000579113626311116,0.000432577872127818,0.000320648347714745,0.000283879228583881
"MM-0023-06",0.0937734972082816,0.05898968623321,0.043383127312949,0.0412079991998447,0.038137403142963,0.0355486653291521,0.0349956167962016,0.0342013449669642,0.0332788129460425,0.0321674207346132,0.0295104343784382,0.0294539528261368,0.0271370324827761,0.0273617819929751,0.0271235004442039,0.025937387845876,0.0248430577700377,0.0218424753040296,0.0214600481269894,0.0198638559249737,0.0192696229268034,0.0176122423764613,0.0168544482164185,0.0159507433795972,0.0157407026069766,0.0140527278824713,0.0132702230432966,0.013318467702554,0.0121641259773956,0.0119558502532845,0.0117328657915948,0.010801508528126,0.0100654832996994,0.00995605029211553,0.00997487747621597,0.00981896485788418,0.00978013379067701,0.00911471050262698,0.00887819400236516,0.00763736490024534,0.00644419210787976,0.00571228532597504,0.00526690475209894,0.00466266981237534,0.0040531397271235,0.00358481352262498,0.0034547882824313,0.00336653585696047,0.0029035047979902,0.00237634364317779,0.00224455335447469,0.0017009184135744,0.00162266792965693,0.00123906405361041,0.000948419399059817,0.000614825230780093,0.000605411638729871,0.000440673777850995,0.000301823295110227,0.000277112615978396
"MM-0024-01",0.093640995506491,0.0594035761480588,0.0431562061806288,0.0408105861334796,0.0381077968716711,0.0353082307661245,0.0352205049941029,0.0342290645230016,0.0333211724062065,0.0319934498090224,0.0297355555338949,0.0293303460155094,0.0272743602632887,0.0272729677907169,0.0272304973772779,0.0262216509990294,0.0248514579884063,0.0219189107522555,0.0215700963730267,0.0196686750762727,0.01899054093382,0.0177686462520904,0.0168725901521555,0.0160865393853905,0.0158714023730518,0.0142526530083674,0.013249376520406,0.0132319706132588,0.0122850892644542,0.0121242586824146,0.0116257535017204,0.0108188156463788,0.00994643158016395,0.00972015478725108,0.00977585369012194,0.0098071843229868,0.00954052582549255,0.00904132440851246,0.0089320153116284,0.00778044049477335,0.00645619907901864,0.00574186064969985,0.00537633659960983,0.00468636644029704,0.00400614358898666,0.0036468856654696,0.00338718953083422,0.00348535884714411,0.00297014399558865,0.00243821947317193,0.0022585905114134,0.00165286494269279,0.00154703702723816,0.00119334899400819,0.000928082969085716,0.000613384167865353,0.000569521281854551,0.000433755206106828,0.000322357400365106,0.000280583223211961
"MM-0024-06",0.0933365138640981,0.0591262040091139,0.0432332837060861,0.0408787312972453,0.0382272379557961,0.035275924753029,0.0353367935314585,0.0341042007682627,0.0331845886833425,0.0321551660319314,0.029390160644222,0.0293580811528876,0.0274102802431461,0.0273329604435195,0.0271269114030253,0.0261579462545137,0.0247271186858924,0.0218140541074087,0.0216289801189409,0.0200496820840154,0.019211913829551,0.0177625788620829,0.0169745749467398,0.0159982068386895,0.0157724165727588,0.0141779013432259,0.013366043447147,0.0132644583912546,0.0122963157938029,0.0120454377205465,0.0116234690268398,0.0108420455199757,0.0101009270150445,0.00992078833293577,0.00980028460266671,0.00964112097258437,0.00971432801691165,0.00914059865266136,0.00885640726148076,0.00774555205514382,0.00627729841329901,0.00581008941130021,0.00526597188520477,0.0047197979814597,0.004010347692333,0.00356205736471091,0.00342592516430457,0.00341399817393665,0.00297269953032334,0.00241459863621034,0.00222253296373372,0.00171954299063114,0.00165127125266301,0.00124657613121334,0.000920845911509957,0.000613623090653352,0.000604575028994925,0.000442121194673159,0.000305166443206962,0.000274320778462323
"MM-0025-01",0.0935907876699143,0.0589326721409252,0.043402012200482,0.0410086283865709,0.038079466590338,0.0354576052504063,0.0350576787700426,0.0342363946900225,0.0331386854950552,0.0319385428146542,0.0293653555422691,0.0295495178724638,0.0272276922026323,0.0272244230488419,0.026964343702847,0.0261372477938661,0.0248495644397433,0.0219748885400177,0.0214928699755831,0.0199908754285316,0.0191793988098827,0.0178314177302919,0.0168375949779986,0.0160108623083277,0.0158296058926134,0.0140962279050609,0.0135066905048518,0.0133323356360284,0.0122121056038381,0.012099138178413,0.0117522446373164,0.0108198093284214,0.0099977987697811,0.00978421405547245,0.0098426955843903,0.00983070868715869,0.00963928157076301,0.00901015108575862,0.00893314435202829,0.0077344546288675,0.00644386536026438,0.00578930812355658,0.00527605097845773,0.0047718748161101,0.00404285352084231,0.0036313033825571,0.00344859400960259,0.00333744278072768,0.00294950319759565,0.00244351083869777,0.00226261766229351,0.00168470392000599,0.00160987662213595,0.00122048408176372,0.0009400633344061,0.000623681895353661,0.000580093178147814,0.000428985625167544,0.000308390174231367,0.00029059144803898
